"5022 Rio Hondo Avenue, Temple City, California 91780",8590-026-012,E25-49169,Electrical,"(15) BRANCH CIRCUITS, (4) BRANCH CIRCUITS LIGHTING (60) OUTLETS, (35) LIGHT FIXTURES, FAU/AC UNITS, GARBAGE DISPOSAL, DISHWASHER, RANGE HOOD, WASHING MACHINE, EXHAUST FANS.",$0,Issued,05-08-2025,05-08-2025,"ABP Global Inc."
"5022 Rio Hondo Avenue, Temple City, California 91780",8590-026-012,M25-49170,Mechanical,"INSTALL HVAC SYSTEM, AIR INLETS, VENTILATION FANS AND ALTERATION OF EXISTING DUCT SYSTEM",$0,Issued,05-08-2025,05-08-2025,"ABP Global Inc."
"5022 Rio Hondo Avenue, Temple City, California 91780",8590-026-012,P25-49171,Plumbing,"BATHTUBS, CLOTHES WASHER, DISHWASHER, LAVATORIES, SINK, WATER CLOSET, WATER HEATER, GAS OUTLET AND WATER MAIN",$0,Issued,05-08-2025,05-08-2025,"ABP Global Inc."
"10543 Olive Street, Temple City, California 91780",8586-029-040,P25-49172,Plumbing,"REPLACE WATER MAIN",$0,Finaled,05-08-2025,05-08-2025,"Topete's Plumbing"
"5219 Farago Avenue, Temple City, California 91780",8574-008-022,B24-47870,Building,"INTERIOR REMODEL 1585 SQ.FT. OF KITCHEN, LIVING ROOM, FAMILY ROOM BATHROOM AND 929 SQ.FT. ADDITION OF TWO BEDROOMS, TWO BATHROOMS, ENLARGE FRONT DINING AREA AND FRONT ENTRY PORCH","$240,119.5",Issued,11-05-2024,05-12-2025,Owner-Builder
"10928 Wildflower Road Unit B , Temple City, California 91780",8573-034-011,B25-48779,Building,"CONVERT 363 SQ.FT. OF EXISTING DETACHED TWO-GARAGE AND ADD 436 SQ.FT. INTO 799 SQ.FT. DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS, KITCHEN & LIVING ROOM","$109,069.36",Issued,03-18-2025,05-12-2025,"Bruce Lei Construction Inc."
"5609 Welland Avenue, Temple City, California 91780",8573-015-009,B25-49174,Building,"TEAR OFF EXISTING ROOF. INSTALL TITLE 24 COOL ROOF SHINGLE","$15,000",Issued,05-12-2025,05-12-2025,"Local Roofer Inc."
"5611 Welland Avenue, Temple City, California 91780",8573-015-009,B25-49175,Building,"TEAR OFF EXISTING ROOF. INSTALL TITLE 24 COOL ROOF SHINGLE","$15,000",Issued,05-12-2025,05-12-2025,"Local Roofer Inc."
"5613 Welland Avenue, Temple City, California 91780",8573-015-009,B25-49176,Building,"TEAR OFF EXISTING ROOF. INSTALL TITLE 24 COOL ROOF SHINGLE","$15,000",Issued,05-12-2025,05-12-2025,"Local Roofer Inc."
"5609 - 5613 Welland Avenue, Temple City, California 91780",8573-015-009,B25-49177,Building,"DETACHED GARAGE - TEAR OFF EXISTING ROOF. INSTALL TITLE 24 COOL ROOF SHINGLE",$5000,Issued,05-12-2025,05-12-2025,"Local Roofer Inc."
