Address,Parcel No,Permit No,Permit Type,Bldg Permit Subtype,Work Description,Valuation,Permit Status,Application Date,Issue Date,Expire Date,Final Date,Contractor
"9532 Kennerly Street, Temple City, California 91780",8590-014-017,M25-49578,Mechanical,,(1) VENT FAN,$0,Issued,07-10-2025,07-10-2025,07-10-2026,,INA Kitchen
"9532 Kennerly Street, Temple City, California 91780",8590-014-017,P25-49580,Plumbing,,"(1) BATHTUB/SHOWER, (1) WASHER, (2) SINKS, (1) WATER CLOSET",$0,Issued,07-10-2025,07-10-2025,07-10-2026,,INA Kitchen
"5409 Baldwin Avenue 5411 Baldwin Avenue, Temple City, California 91780",8588-019-017,P25-49581,Plumbing,,"PROVIDE WASTE, HOT & COLD WATER LINES , (N) TUBS, SINKS, WATER CLOSETS FOR (2) ATTACHED SFD",$0,Issued,07-10-2025,07-10-2025,07-10-2026,,"H & H Plumbing,  Inc. "
"5336 Noel Drive Unit A , Temple City, California 91780",5388-007-025,B25-49555,Building,CB Combo Building,ROOF MOUNTED SOLAR 9.2KW (DC ) (20)  MODULES & TESLA POWERWALL 3 WITH PCS,"$20,000",Issued,07-07-2025,07-14-2025,07-14-2026,,Solar Solutions 4 U Inc. dba H L V Electric Co. 
"5839 Golden West Avenue Unit A-B-C , Temple City, California 91780",8587-024-008,B25-49587,Building,RR Residential Alteration,"TEAR OFF EXISTING SHINGLES 3 LAYERS MAIN HOUSE 2,100 SQ.FT. AND ATTACHED GARAGE. INSTALL PLYWOOD CDX 1/2 INCH AS NEEDED. INSTALL SYNTHETIC UNDERLAYMENT AND NEW SHINGLE COOL ROOF SIERRA GRAY OWENS CORNING SRI 20 CRRC 0890-0013",$8925,Finaled,07-14-2025,07-14-2025,07-14-2026,07-22-2025,Jose Pena 
"5458 Encinita Avenue, Temple City, California 91780",8588-030-035,B25-49590,Building,RR Residential Alteration,VOLUNTARY FOUNDATION SEISMIC RETROFIT PER LA CITY STANDARD PLAN DETAIL #1 ,$2950,Finaled,07-14-2025,07-14-2025,07-14-2026,07-29-2025,After Before Creations Inc. dba The Foundation Works 
"10536 Olive Street, Temple City, California 91780",8585-021-006,B25-49591,Building,RR Residential Alteration,VOLUNTARY FOUNDATION SEISMIC RETROFIT PER LA CITY STANDARD PLAN DETAIL #1 ,$2500,Issued,07-14-2025,07-14-2025,07-14-2026,,After Before Creations Inc. dba The Foundation Works 
"4447 Ellis Lane Unit A-B , Temple City, California 91780",8592-001-068,E25-49588,Electrical,,REPLACE MAIN SERVICE PANEL WITH  2 GANG 400 AMP SERVICE PANEL ,$0,Issued,07-14-2025,07-14-2025,07-14-2026,,Owner-Builder
"4449 Ellis Lane Unit A-B , Temple City , California 91780",8592-001-068,E25-49589,Electrical,,REPLACE MAIN SERVICE PANEL WITH  2 GANG 400 AMP SERVICE PANEL ,$0,Issued,07-14-2025,07-14-2025,07-14-2026,,Owner-Builder
"5336 Noel Drive Unit A , Temple City, California 91780",5388-007-025,E25-49592,Electrical,,TESLA POWERWALL 3 WITH PCS,$0,Issued,07-14-2025,07-14-2025,07-14-2026,,Solar Solutions 4 U Inc. dba H L V Electric Co. 
"4840 Cloverly Avenue, Temple City, California 91780",8590-020-025,E25-49595,Electrical,,INSTALL EV CHARGER NEAR THE DRIVEWAY ,$0,Finaled,07-14-2025,07-14-2025,07-14-2026,07-23-2025,"GPRO Electric, Inc. "
"9506 Las Tunas Drive, Temple City, California 91780",8587-012-019,B25-48609,Building,TI Tenant Improvement,"TENANT IMPROVEMENT - TO REARRANGE EXISTING OFFICE, DEMO TWO EXISTING RESTROOMS TO CREATE A SINGLE ADA-COMPLIANT UNISEX RESTROOM  AND ADD FENCE & RAMP IN THE BACKYARD ","$30,000",Issued,02-20-2025,07-15-2025,07-15-2026,,Mike Chen 
"10636 Fairhall Street Unit A-B , Temple City, California 91780",8585-027-007,B25-49021,Building,CB Combo Building,"INSTALL (6) HYUNDAI HIS-S405YH (BK) , 405W SOLAR PANEL SYSTEM. INSTALL (6)  ENPHASE IQ8PLUS-72-2-US MICRO-INVERTERS (10, 240V) FOR ADU. SYSTEM SIZE: 2.43KW (DC) 2.218KW (AC) ",$6000,Finaled,04-22-2025,07-15-2025,07-15-2026,07-24-2025,Chung's Construction and Electrical Inc. 
"6229 Encinita Avenue, Temple City, California 91780",5384-011-021,B25-49552,Building,CB Combo Building,2.640 KW DC RESIDENTIAL ROOF MOUNTED PV SYSTEM. INSTALLING: (6) -APTOS DNA-120-BF120-440W 440 WATT SOLAR PANELS (6) ENPHASE IQ8PLUS MICRO-INVERTERS (1) -ENPHASE MONITORING UNIT (1)-AC DISCONNECT ,$8000,Issued,07-03-2025,07-15-2025,07-15-2026,,Light Vast Inc. dba Inland Empire Energy 
"5308 Noel Drive, Temple City, California 91780",5388-007-034,B25-49597,Building,RR Residential Alteration,TEAR OFF EXISTING ROOF ON MAIN HOUSE 2800 SQ.FT. REROOF WITH 30 YR SHINGLES ,"$15,000",Issued,07-15-2025,07-15-2025,07-15-2026,,UGI Contruction 
"5308 Noel Drive, Temple City, California 91780",5388-007-034,B25-49598,Building,OT Other,TEAR OFF EXISTING ROOF ON DETACHED GARAGE 700 SQ.FT. REROOF WITH 30 YR SHINGLES ,$6000,Issued,07-15-2025,07-15-2025,07-15-2026,,UGI Contruction 
"9506 Las Tunas Drive, Temple City, California 91780",8587-012-019,E25-48610,Electrical,,"ELECTRICAL TENANT IMPROVEMENT (22) OUTLETS , (28) LIGHT FIXTURES AND (1) EXHAUST FAN ",$0,Issued,02-20-2025,07-15-2025,07-15-2026,,Mike Chen 
"9506 Las Tunas Drive, Temple City, California 91780",8587-012-019,M25-49156,Mechanical,,MECHANICAL - TENANT IMPROVEMENT TO INSTALL HVAC SYSTEM ,$0,Issued,05-06-2025,07-15-2025,07-15-2026,,Mike Chen 
"9506 Las Tunas Drive, Temple City, California 91780",8587-012-019,P25-48611,Plumbing,,PLUMBING - TENANT IMPROVEMENT (1) LAVATORY AND WATER CLOSET ,$0,Issued,02-20-2025,07-15-2025,07-15-2026,,Mike Chen 
"4943 Kauffman Avenue, Temple City, California 91780",8589-017-011,B25-49610,Building,RR Residential Alteration,VOLUNTARY SEISMIC RETROFIT PER LA STANDARD PLAN DETAIL #7,$2500,Issued,07-16-2025,07-16-2025,07-16-2026,,Greg Sylvis General Contractor Inc. 
"10685 Arrowood Street, Temple City, California 91780",8585-030-013,B25-49611,Building,RR Residential Alteration,TEAR OFF REROOF DETACHED GARAGE SHINGLES LIKE FOR LIKE,$1500,Finaled,07-16-2025,07-16-2025,07-16-2026,07-17-2025,
"4816 Halifax Road, Temple City, California 91780",8585-024-024,B25-49612,Building,CB Combo Building,ROOF MOUNTED PV SOLAR SYSTEM  6.97 KW DC  (17) MODULES AND WITH ESS ,"$32,800",Issued,07-16-2025,07-16-2025,07-16-2026,,Freedom Forever
"5336 Noel Drive, Temple City, California 91780",5388-007-025,B25-49614,Building,CB Combo Building,ROOF MOUNTED SOLAR 2.3KW,$1000,Issued,07-16-2025,07-16-2025,07-16-2026,,Solar Solutions 4 U Inc. dba H L V Electric Co. 
"5429 Cambury Avenue, Temple City, California 91780",8588-020-003,B25-49615,Building,CB Combo Building,ROOF MOUNTED SOLAR 9.84KW DC,"$20,000",Finaled,07-16-2025,07-16-2025,07-16-2026,07-24-2025,Solar Solutions 4 U Inc. dba H L V Electric Co.
"10930 Daines Drive, Temple City, California 91780",8573-018-043,B25-49616,Building,CB Combo Building,8.20 KW DC  ROOF MOUNTED PV SOLAR SYSTEM (20) MODULES  WITH STORAGE SYSTEMS ,$0,Issued,07-16-2025,07-16-2025,07-16-2026,,Freedom Forever Southern California LLC 
"5029 Mcclintock Avenue, Temple City, California 91780",8574-004-015,B25-49618,Building,CB Combo Building,4.92 DC SYSTEM W/STORAGE SYSTEMS - ADD ON TO EXISTING SYSTEM (12) MODULES ,$0,Issued,07-16-2025,07-16-2025,07-16-2026,,Freedom Forever Southern California LLC 
"5435 Mcculloch Avenue, Temple City, California 91780",8573-007-026,B25-49620,Building,CB Combo Building,INSTALLATION OF ROOF MOUNTED SOLAR 6.80KW WITH (16) MODULES AND BATTERY ,$0,Finaled,07-16-2025,07-16-2025,07-16-2026,07-24-2025,Homelink Construction LLC dba HomeLink solar 
"5675 Loma Avenue, Temple City, California 91780",5387-022-009,B25-49622,Building,CB Combo Building,4.51 KW DC SYSTEM (11) MODULES W/STORAGE SYSTEM- NEW 225/200A MAIN SERVICE PANEL ,$0,Issued,07-16-2025,07-16-2025,07-16-2026,,Freedom Forever Southern California LLC 
"4816 Halifax Road, Temple City, California 91780",8585-024-024,E25-49613,Electrical,,(2) ESS (1) MPU 225A,$0,Issued,07-16-2025,07-16-2025,07-16-2026,,Freedom Forever
"10930 Daines Drive, Temple City, California 91780",8573-018-043,E25-49617,Electrical,,WITH STORAGE SYSTEMS ,$0,Issued,07-16-2025,07-16-2025,07-16-2026,,Freedom Forever Southern California LLC 
"5029 Mcclintock Avenue, Temple City, California 91780",8574-004-015,E25-49619,Electrical,,4.92 DC SYSTEM W/STORAGE SYSTEMS - ADD ON TO EXISTING SYSTEM AND SUB-PANEL ,$0,Issued,07-16-2025,07-16-2025,07-16-2026,,Freedom Forever Southern California LLC 
"5435 Mcculloch Avenue, Temple City, California 91780",8573-007-026,E25-49621,Electrical,,BATTERY ,$0,Finaled,07-16-2025,07-16-2025,07-16-2026,07-24-2025,Homelink Construction LLC dba HomeLink solar 
"5675 Loma Avenue, Temple City, California 91780",5387-022-009,E25-49623,Electrical,,STORAGE SYSTEM- NEW 225/200A MAIN SERVICE PANEL ,$0,Issued,07-16-2025,07-16-2025,07-16-2026,,Freedom Forever Southern California LLC 
"5425 Santa Anita Avenue, Temple City, California 91780",8573-018-034,B25-49341,Building,OT Other,INSTALL (8) COLUMN-MOUNTED EVSE IN EXISTING CARPORTS AND (1) WALL-MOUNTED CELLULAR GATEWAY. ,"$40,000",Issued,06-02-2025,07-17-2025,07-17-2026,,Chargie LLC 
"5038 Temple City Boulevard, Temple City, California 91780",8589-014-012,B25-49625,Building,RR Residential Alteration,"TEAR OFF EXISTING ROOF HOUSE ONLY 17 SQ'S. INSTALL 1 LAYER TITANIUM 50 UNDERLAYMENT OC DURATIONS COOL PLUS ""PRAIRIE WOOD"" CRRC #0590-0035 RIDGE TO MATCH ",$8500,Issued,07-17-2025,07-17-2025,07-17-2026,,Always Reliable Reoofing
"5425 Santa Anita Avenue, Temple City, California 91780",8573-018-034,E25-49342,Electrical,,"UPGRADE HOUSE METER MAIN BREAKER FROM EXISTING TO 125A/2P. INSTALL (1) 240V 125A ELECTRICAL PANEL ""EV1"" WITH (2) 40A/2P, (1) 80A2P, AND (1) 20A/1P BREAKERS. INSTALL (8) COLUMN-MOUNTED EVSE IN EXISTING CARPORTS AND (1) WALL-MOUNTED CELLULAR GATEWAY",$0,Issued,06-02-2025,07-17-2025,07-17-2026,,Chargie LLC 
"4819 Halifax Road, Temple City, California 91780",8585-017-024,E25-49603,Electrical,,ADDING ONE ADDITIONAL ENPHASE BATTERY. ADDING NEW 100/225A SUB-PANEL AND ADDING NEW 125A GENERATION SUB-PANEL ,$0,Issued,07-15-2025,07-17-2025,07-17-2026,,V3 Electric 
"10672 Hallwood Drive, Temple City, California 91780",8585-028-010,E25-49626,Electrical,,PANEL UPGRADE FROM 100AMP TO 200 AMP AND INSTALL EV CHARGER 240V OUTLET ,$0,Issued,07-17-2025,07-17-2025,07-17-2026,,JBL Electrical & Energy Inc. 
"9309 Pentland Street, Temple City, California 91780",8590-009-029,B24-47450,Building,RA Residential Addition,ENCLOSED (E) PATIO INTO SUNROOM. PORTION OF THE AREA CEILING TO BE RAISED 9' H # (E) LIVING ROOM & OPEN UP THE NORTH WALL TO CONNECT (N) SUNROOM (1) DOOR (1) WINDOW NORTH WALL & FIREPLACE TO BE REMOVED @ (E) LIVING ROOM ,"$63,000",Issued,09-09-2024,07-21-2025,07-21-2026,,Grand United Builder Inc. 
"6210 Temple City Boulevard, Temple City, California 91780",5385-016-064,B25-49629,Building,CR Commercial Alteration,1944 SQ.FT. RENTAL HOUSE ROOF REPLACEMENT  - TEAR OFF EXISTING ROOF AND RE-ROOF WITH COMP SHINGLES ,"$15,000",Issued,07-21-2025,07-21-2025,07-21-2026,,Sunrise Property Services Inc. 
"6210 Temple City Boulevard, Temple City, California 91780",5385-016-064,B25-49630,Building,CR Commercial Alteration,2000 SQ.FT. MAIN OFFICE BUILDING ROOF REPLACEMENT  - TEAR OFF EXISTING ROOF AND RE-ROOF WITH COMP SHINGLES ,"$20,000",Issued,07-21-2025,07-21-2025,07-21-2026,,Sunrise Property Services Inc. 
"5335 Noel Drive, Temple City, California 91780",5388-006-001,B25-49633,Building,RR Residential Alteration,REPLACE DAMAGED STUDS AND DRYWALL IN LAUNDRY ROOM ,"$10,000",Issued,07-21-2025,07-21-2025,07-21-2026,,Sunrise Property Services Inc. 
"9447 Pentland Street, Temple City, California 91780",8590-008-005,B25-49637,Building,OT Other,CONSTRUCT DETACHED CARPORT 121.5 SQ.FT.  ,$7000,Issued,07-21-2025,07-21-2025,07-21-2026,,Owner-Builder
"6226 Ivar Avenue, Temple City, California 91780",5384-001-012,B25-49640,Building,RR Residential Alteration,REPLACE (13) WINDOWS AND (1) SLIDING DOOR LIKE FOR LIKE ,$9500,Issued,07-21-2025,07-21-2025,07-21-2026,,Diamond Windows & Door Inc. dba Sunco Constructruction 
"4901 Kauffman Avenue, Temple City, California 91780",8589-016-034,B25-49644,Building,RR Residential Alteration,VOLUNTARY FOUNDATION RETROFIT LADBS STANDARD PLAN DETAIL #7 ,$3000,Issued,07-21-2025,07-21-2025,07-21-2026,,White Oak Construction 
"5940 Reno Avenue, Temple City, California 91780",5384-017-043,B25-49645,Building,RR Residential Alteration,VOLUNTARY FOUNDATION RETROFIT LADBS STANDARD PLAN DETAIL #7 ,$3000,Issued,07-21-2025,07-21-2025,07-21-2026,,White Oak Construction 
"6548 Oak Avenue, Temple City, California 91780",5382-010-057,B25-49646,Building,RR Residential Alteration,REPLACING OF (1) WINDOW WITH NO CHANGE TO SIZE OR LOCATION. WINDOW WILL HAVE HIGH LOW-E4 SMART GLASS; AND EGRESS & TITLE 24 COMPLIANT ,$850,Issued,07-21-2025,07-21-2025,07-21-2026,,Renewal by Andersen LLC 
"9139 Las Tunas Drive Unit 100 , Temple City, California 91780",5387-016-040,B25-49647,Building,SI Sign,"STORE FRONT SIGN ILLUMINATED INDIVIDUAL CHANNEL LETTERS ""NOVA ESCROW"" ",$4200,Issued,07-21-2025,07-21-2025,07-21-2026,,Sam's Signs
"5211 Hallowell Avenue, Temple City, California 91780",8585-019-020,B25-49653,Building,CB Combo Building,NEW SOLAR ROOF MOUNTED 8.60KW (19) MODULES (1) INVERTER WITH ESS -  DC EXPANSION PACK ,$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Orange County Solar Contracting Services Inc. dba Orange County Contracting Services 
"4902 Doreen Avenue, Temple City, California 91780",8585-026-029,B25-49655,Building,CB Combo Building,11.07 DC SYSTEM (27) MODULES W/STORAGE SYSTEM ,$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Freedom Forever Southern California LLC 
"6210 Temple City Boulevard, Temple City, California 91780",5385-016-064,E25-49631,Electrical,,INSTALL (2) 200 AMP SERVICES PANELS ,$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Sunrise Property Services Inc. 
"9210 Lemon Avenue, Temple City, California 91780",5382-017-016,E25-49632,Electrical,,REPLACE MAIN ELECTRICAL PANEL 200 AMP SERVICE ,$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Sunrise Property Services Inc. 
"5335 Noel Drive, Temple City, California 91780",5388-006-001,E25-49634,Electrical,,INSTALL 200 AMP ELECTRICAL PANEL AND REPLACE (10) OUTLETS ,$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Sunrise Property Services Inc. 
"6031 Encinita Avenue, Temple City, California 91780",5384-013-020,E25-49639,Electrical,,INSTALL 200 AMP MAIN PANEL (UPGRADE) ,$0,Issued,07-21-2025,07-21-2025,07-21-2026,,"Cruz Electric, Inc. "
"9139 Las Tunas Drive Unit 100, Temple City, California 91780",5387-016-040,E25-49648,Electrical,,"STORE FRONT SIGN ILLUMINATED INDIVIDUAL CHANNEL LETTERS ""NOVA ESCROW"" ",$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Sam's Signs
"9861 Lower Azusa Road, Temple City, California 91780",8589-020-036,E25-49649,Electrical,,ADD (2) OUTLETS TO MOVE WASHER & DRYER FROM EXTERIOR TO INSIDE LIVING ROOM (NO FRAMING) ,$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Owner-Builder
"5062 1/2 Sereno Drive, Temple City, California 91780",5388-012-002,E25-49651,Electrical,,UPGRADE THE EXISTING METER FROM 100 AMP TO 100 AMP SERVICE PANEL ,$0,Finaled,07-21-2025,07-21-2025,07-21-2026,07-28-2025,Owner-Builder
"5211 Hallowell Avenue, Temple City, California 91780",8585-019-020,E25-49654,Electrical,, ESS -  DC EXPANSION PACK,$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Orange County Solar Contracting Services Inc. dba Orange County Contracting Services 
"6421 Golden West Avenue, Temple City, California 91780",5383-017-018,M25-49636,Mechanical,,"CHANGE OUT AIR HANDLER 80,000 BTU ATTIC SAME LOCATION. CHANGE OUT HI CONDENSER 5 TON W/DISCONNECT BACKYARD SAME LOCATION ",$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Real Time Bros Heating & Air Conditioning Inc.  
"5335 Noel Drive, Temple City, California 91780",5388-006-001,P25-49635,Plumbing,,WATER HEATER REPLACEMENT 40 GALLONS ,$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Sunrise Property Services Inc. 
"9861 Lower Azusa Road, Temple City, California 91780",8589-020-036,P25-49650,Plumbing,,RELOCATE WATER HEATER AND MOVE WASHER & DRYER FROM EXTERIOR TO INSIDE LIVING ROOM ,$0,Issued,07-21-2025,07-21-2025,07-21-2026,,Owner-Builder
"5936 Avon Avenue, San Gabriel, California 91775",5386-012-048,B25-49515,Building,CB Combo Building,ROOF MOUNTED OF 7.40 KW (18) PANELS  WITH (18) MICRO-INVERTER (1) TESLA POWERWALL 3 AND TESLA BACKUP SWITCH METER COLLAR. ,"$31,480",Issued,06-30-2025,07-22-2025,07-22-2026,,Axia Solar Corp.
"9321 Broadway, Temple City, California 91780",8588-002-010,B25-49596,Building,CB Combo Building,ROOF MOUNT SOLAR SYSTEM  2.430KW (6) SOLAR MODULE AND (3) MICRO-INVERTER ,"$11,090",Issued,07-14-2025,07-22-2025,07-22-2026,,Pacificsky Solar LLC 
"9950 Daines Drive, Temple City, California 91780",8588-018-022,B25-49601,Building,RR Residential Alteration,TEAR OFF ALL EXISTING ROOF & ROOFING MATERIAL FROM HOUSE. INSTALL NEW SHEATHING. REROOF WITH OWENS CORNING SHINGLES ,"$13,000",Issued,07-15-2025,07-22-2025,07-22-2026,,Owner-Builder
"9950 Daines Drive, Temple City, California 91780",8588-018-022,B25-49602,Building,OT Other,TEAR OFF EXISTING ROOF ON DETACHED GARAGE 500 SQ.FT. REROOF WITH 30 YR SHINGLES ,$4500,Issued,07-15-2025,07-22-2025,07-22-2026,,Owner-Builder
"10630 Daines Drive, Temple City, California 91780",8586-030-026,B25-49607,Building,CB Combo Building,"SOLAR PV ROOF MOUNT (10) MODULES X 4.100KW, BATTERY  (1) X ENPHASE. NEW 225A SUB-PANEL ","$27,516.57",Issued,07-15-2025,07-22-2025,07-22-2026,,V3 Electric 
"9451 La Rosa Drive, Temple City, California 91780",8590-011-009,B25-49609,Building,CB Combo Building,ROOFTOP SOLAR POWER 13.350 KW DC STC (30) MODULES WITH 18KWH BATTERY ,"$45,000",Finaled,07-15-2025,07-22-2025,07-22-2026,07-31-2025,SolarGem 
"10258 La Rosa Drive, Temple City, California 91780",8585-014-001,B25-49658,Building,CB Combo Building,4.92KW DC SYSTEM (12) MODULES W/STORAGE SYSTEM ,$0,Issued,07-22-2025,07-22-2025,07-22-2026,,Freedom Forever Southern California LLC 
"5527 Alessandro Avenue, Temple City, California 91780",8588-002-014,B25-49660,Building,RR Residential Alteration,"TEAR OFF AND RE-ROOF WITH (30 YR) CLASS ""A"" DIMENSIONAL SHINGLE  ",$9800,Issued,07-22-2025,07-22-2025,07-22-2026,,"USA Pro Roofing, Inc. "
"6153 Muscatel Avenue Unit B , San Gabriel, California 91775",5386-009-056,B25-49661,Building,CB Combo Building,PV ROOF MOUNTED SOLAR SYSTEM 4.1 KW (10) MODULES,$0,Issued,07-22-2025,07-22-2025,07-22-2026,,Tesla Energy Operations Inc. 
"5936 Avon Avenue, San Gabriel, California 91775",5386-012-048,E25-49516,Electrical,,(1) TESLA POWERWALL 3 AND TESLA BACKUP SWITCH METER COLLAR. NEW MAIN SERVICE PANEL 225A RATED 240V WITH 200 AMP MAIN CIRCUIT BREAKER ,$0,Issued,06-30-2025,07-22-2025,07-22-2026,,Axia Solar Corp.
"10630 Daines Drive, Temple City, California 91780",8586-030-026,E25-49608,Electrical,,BATTERY (1) X ENPHASE. NEW 225A SUB-PANEL ,$0,Issued,07-15-2025,07-22-2025,07-22-2026,,V3 Electric 
"4902 Doreen Avenue, Temple City, California 91780",8585-026-029,E25-49656,Electrical,,STORAGE SYSTEM  - NEW 225/200A MAIN SERVICE PANEL ,$0,Issued,07-21-2025,07-22-2025,07-22-2026,,Freedom Forever Southern California LLC 
"5922 Encinita Avenue Unit A-B-C-D , Temple City, California 91780",8587-001-016,E25-49657,Electrical,,INSTALL 600 AMP SERVICE PANEL AND (1) 50 AMP HOUSE PANEL ,$0,Issued,07-22-2025,07-22-2025,07-22-2026,,"Alpha Property Construction, LLC"
"10258 La Rosa Drive, Temple City, California 91780",8585-014-001,E25-49659,Electrical,,STORAGE SYSTEM AND NEW 225/200A MAIN ,$0,Issued,07-22-2025,07-22-2025,07-22-2026,,Freedom Forever Southern California LLC 
"9225 Flaherty Street, Temple City, California 91780",5385-002-007,G25-49663,Grading,,SWIMMING POOL TO BACKFILL WITH STRUCTURAL COMPACTED FILL ,$0,Issued,07-22-2025,07-22-2025,07-22-2026,,HG Global Inc. dba HG Pool Construction 
"9225 Flaherty Street, Temple City, California 91780",5385-002-007,MISC25-49662,Miscellaneous,,SWIMMING POOL TO BACKFILL WITH STRUCTURAL COMPACTED FILL ,$0,Issued,07-22-2025,07-22-2025,07-22-2026,,HG Global Inc. dba HG Pool Construction 
"4929 Fratus Drive Unit B , Temple City, California 91780",8590-030-030,B24-48182,Building,NR New Residential,"NEW DETACHED 800 SQ.FT. ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS AND KITCHEN ","$176,000",Issued,12-30-2024,07-23-2025,07-23-2026,,Apex Building Development Corp.
"10420 Olive Street, Temple City, California 91780",8585-020-022,B25-49666,Building,RR Residential Alteration,VOLUNTARY FOUNDATION SEISMIC RETROFIT PER LA CITY STANDARD PLAN #1 ,$2500,Issued,07-23-2025,07-23-2025,07-23-2026,,After Before Creations Inc. dba The Foundation Works 
"5728 Alessandro Avenue, Temple City, California 91780",8587-005-021,B25-49667,Building,RR Residential Alteration,REMOVE AND REPLACE (11) WINDOWS LIKE FOR LIKE ,"$32,000",Issued,07-23-2025,07-23-2025,07-23-2026,,Fortress Development 
"9705 Broadway, Temple City, California 91780",8588-010-031,B25-49669,Building,CB Combo Building,"ROOF MOUNTED PV  SOLAR - (23) MODULES (23) MICRO-INVERTERS 9.200 KW DC, 7.475 KW AC - (NO PANEL UPGRADE) ","$28,200",Issued,07-23-2025,07-23-2025,07-23-2026,,First American Solar dba First America Solar Electrical 
"5064 Sereno Drive, Temple City, California 91780",5388-012-002,B25-49670,Building,RR Residential Alteration,TEAR OFF EXISTING  ROOF. REPLACE THE EXISTING ROLL ROOF TO NEW ROLL AND UNDERLAYMENT  TO CHANGED AS WELL ,$5000,Issued,07-23-2025,07-23-2025,07-23-2026,,Owner-Builder
"10553 Olive Street, Temple City, California 91780",8586-029-043,B25-49671,Building,RR Residential Alteration,"SHINGLES ROOF REPLACEMENT OF 18 SQ'S ON MAIN HOUSE AND ATTACHED GARAGE. FLAT ROOF REPLACEMENT OF 3 SQ'S ON MAIN HOUSE. TEAR OFF REPLACE WOOD TO NEW WOOD ON MAIN HOUSE SECTION AND FLAT SECTION ONLY, NOT GARAGE AREA. CRRC # 0890-0030","$15,000",Issued,07-23-2025,07-23-2025,07-23-2026,,Epic Home Upgrade and Construction dba Epic Roof Replacement 
"4950 Persimmon Avenue, Temple City, California 91780",8574-024-005,E25-49665,Electrical,,INSTALL NEW 200AMP SUB-PANEL ,$0,Issued,07-23-2025,07-23-2025,07-23-2026,,Freedom Forever Southern California LLC 
"9659 Woodruff Avenue Unit B , Temple City, California 91780",5385-018-014,E25-49668,Electrical,,UPGRADE FROM 100 AMP TO 200 AMP SERVICE PANEL ,$0,Issued,07-23-2025,07-23-2025,07-23-2026,,Owner-Builder
"4929 Fratus Drive Unit B , Temple City, California 91780",8590-030-030,E25-49672,Electrical,,ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING WITH 100 AMP SUB-PANEL ,$0,Issued,07-23-2025,07-23-2025,07-23-2026,,Apex Building Development Corp.
"4929 Fratus Drive Unit A , Temple City, California 91780",8590-030-030,E25-49673,Electrical,,UPGRADE FROM 100 AMP TO 200 AMP SERVICE PANEL ,$0,Issued,07-23-2025,07-23-2025,07-23-2026,,Apex Building Development Corp.
"4929 Fratus Drive Unit B , Temple City, California 91780",8590-030-030,M25-49674,Mechanical,,INSTALL (3) MINI SPLIT SYSTEMS AND VENTILATION FANS FOR A NEW DETACHED ACCESSORY DWELLING UNIT ,$0,Issued,07-23-2025,07-23-2025,07-23-2026,,Apex Building Development Corp.
"4929 Fratus Drive Unit B , Temple City, California 91780",8590-030-030,P25-49675,Plumbing,,PLUMBING FOR A NEW DETACHED ACCESSORY DWELLING UNIT AND CONNECT TO PUBLIC SEWER ,$0,Issued,07-23-2025,07-23-2025,07-23-2026,,Apex Building Development Corp.
"9843 Wendon Street, Temple City, California 91780",5385-022-018,B24-47601,Building,RA Residential Addition,"1ST. FLOOR ADDITION: KITCHEN/FAMILY ROOM, ONE BATHROOM AND RELOCATE (E) BATHROOM. 2ND: FLOOR ADDITION OF TWO BEDROOMS, TWO BATHROOMS. FRONT PORCH. REMOVE ALL EXISTING ROOF & ROOF FRAMING AND CONSTRUCT NEW ROOF. RE-STUCCO ALL EXTERIOR WALLS. REMOVE ALL EXISTING WINDOWS AND INSTALL ALL NEW WINDOWS. REMOVE EXISTING PATIO ","$180,000",Issued,09-25-2024,07-24-2025,07-24-2026,,Owner-Builder
"5658 Rosemead Boulevard, Temple City, California 91780",5387-028-005,B25-49520,Building,OT Other,MAINTENANCE OF EXISTING VERIZON CELLSITE. REMOVE (3) EXISTING RRU & INSTALL (3) NEW RRU ,$6000,Issued,06-30-2025,07-24-2025,07-24-2026,,"Newave International Industries, Inc. "
"10512 Olive Street, Temple City, California 91780",8585-021-013,B25-49679,Building,RR Residential Alteration,REROOF HOUSE AND ATTACHED GARAGE. TEAR OFF EXISTING ROOF TO A SOLID DECK. INSTALL SYNTHETIC UNDERLAYMENT. INSTALL OC DURATION COOL PLUS IN MIDNIGHT,"$20,637",Issued,07-24-2025,07-24-2025,07-24-2026,,J.N. Davis Roofing Co. 
